model_id,mae,mean_residual_deviance,rmse,mse,rmsle
GBM_grid__1_AutoML_20200713_170533_model_7,37.87594810109928,2664.9137495112477,51.62280261193931,2664.9137495112477,0.19976501083346265
GLM_1_AutoML_20200713_170533,38.004562026776746,2588.2462678736397,50.874809757616205,2588.2462678736397,0.1974095256197849
StackedEnsemble_BestOfFamily_AutoML_20200713_170533,38.08373957570464,2636.4841854878555,51.34670569265234,2636.4841854878555,0.1993531377778502
GBM_grid__1_AutoML_20200713_170533_model_2,38.17151916287516,2625.357507756945,51.23824262947496,2625.357507756945,0.19822118375085288
GBM_5_AutoML_20200713_170533,38.36371126581932,2632.873105365045,51.31152994566665,2632.873105365045,0.19875204113796507
GBM_4_AutoML_20200713_170533,38.48791069172759,2632.440035680328,51.30730976849525,2632.440035680328,0.1986657071835504
GBM_grid__1_AutoML_20200713_170533_model_5,38.73975671596095,2685.7095094631904,51.82383148188864,2685.7095094631904,0.20099482562471427
GBM_grid__1_AutoML_20200713_170533_model_6,38.80305634488686,2651.1853945389107,51.48966298723375,2651.1853945389107,0.199083600414038
GBM_grid__1_AutoML_20200713_170533_model_4,38.80567674545424,2636.825479612199,51.35002901276882,2636.825479612199,0.19914826425134174
XGBoost_grid__1_AutoML_20200713_170533_model_9,38.81081721361946,2654.144979265137,51.51839457189187,2654.144979265137,0.19974898608583286
XRT_1_AutoML_20200713_170533,38.951234537212784,2649.138838793082,51.469785688237344,2649.138838793082,0.2006456184207819
XGBoost_grid__1_AutoML_20200713_170533_model_6,38.9689494862276,2725.0981348144005,52.202472497137535,2725.0981348144005,0.20297985514227496
GBM_grid__1_AutoML_20200713_170533_model_3,39.06414283141879,2647.500882346242,51.4538714029007,2647.500882346242,0.19998645151082312
StackedEnsemble_AllModels_AutoML_20200713_170533,39.14519242870133,2677.829848250149,51.74775210818484,2677.829848250149,0.20097096997245967
GBM_3_AutoML_20200713_170533,39.37091702626347,2632.196943921213,51.304940735968245,2632.196943921213,0.20002357092759024
GBM_2_AutoML_20200713_170533,39.46134988545032,2695.3700486256216,51.91695338351069,2695.3700486256216,0.20180136854407976
XGBoost_grid__1_AutoML_20200713_170533_model_2,40.01250463373521,2723.331226298727,52.18554614353218,2723.331226298727,0.20227395627333744
DRF_1_AutoML_20200713_170533,40.199308475526436,2795.5732596713715,52.873180911227315,2795.5732596713715,0.20536469738290505
XGBoost_grid__1_AutoML_20200713_170533_model_1,40.56936078913071,2770.693427394495,52.6373767145979,2770.693427394495,0.2069089268633431
GBM_grid__1_AutoML_20200713_170533_model_1,40.57011674375155,2804.454714951438,52.957102592111646,2804.454714951438,0.2078106554043013
GBM_1_AutoML_20200713_170533,40.78219598370268,2904.323338684115,53.89177431374954,2904.323338684115,0.2095177720506795
XGBoost_2_AutoML_20200713_170533,40.81283075669233,2865.497476483845,53.5303416436309,2865.497476483845,0.20867956904801974
XGBoost_grid__1_AutoML_20200713_170533_model_5,41.48556013668286,3022.238832602353,54.974892747529324,3022.238832602353,0.21402427590839035
XGBoost_grid__1_AutoML_20200713_170533_model_10,41.49614334106445,2903.0518054957347,53.87997592330322,2903.0518054957347,0.21042849940720973
XGBoost_grid__1_AutoML_20200713_170533_model_3,41.525226649116064,2826.507971465705,53.16491297336717,2826.507971465705,0.20921992290858216
XGBoost_grid__1_AutoML_20200713_170533_model_8,42.43563382765826,3191.0581112064983,56.48945132683179,3191.0581112064983,0.220328776768258
XGBoost_3_AutoML_20200713_170533,43.11587412217085,3102.376882273728,55.698984571298325,3102.376882273728,0.2183344162184466
XGBoost_1_AutoML_20200713_170533,43.146987073561725,3187.0590518224285,56.454043715418905,3187.0590518224285,0.2220447012206654
XGBoost_grid__1_AutoML_20200713_170533_model_4,43.149037641637456,3091.0233924240556,55.59697287104808,3091.0233924240556,0.21646523968204728
XGBoost_grid__1_AutoML_20200713_170533_model_7,43.24048053517061,3109.4850579036656,55.762756907309246,3109.4850579036656,0.2175119631586071
